task_id,seed,condition,opportunity_id,sequence,tool_name,candidate_arguments,visible_evidence,ist_entscheidung,reason_code,required_response,final_disposition,decision_has_visible_evidence_auto,decision_candidate_matches_input_auto,decision_trace_consistent_auto
0,976304,C3_COMBINED_INTERVENTION,BOP-0001,8,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""7706410293"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_vQIi4J7xPoLbZXMAHIiuKNGS:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_rt5utZWA39wnEHVJ76ozD96C:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_5oIVP28uY2x2pB4kqu5Nvhjc:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_ruowPkBhuon2Wd3EonSQVNsa:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
0,976304,C3_COMBINED_INTERVENTION,BOP-0002,13,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""7706410293"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_vQIi4J7xPoLbZXMAHIiuKNGS:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_rt5utZWA39wnEHVJ76ozD96C:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_5oIVP28uY2x2pB4kqu5Nvhjc:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_ruowPkBhuon2Wd3EonSQVNsa:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_16_11:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
0,976305,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""7706410293"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_XtXJ38y2teTRbF8xyuvEGW3f:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_GCn0D4cV8FM5jiuXV11JHK6f:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_CDEg3FmYIxEQdPuUgR5xJy34:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_TVhUrCEMATyZNLstzi3gHKpq:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
0,976305,C2_PREWRITE_CONTROL,BOP-0002,3,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""7706410293"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_XtXJ38y2teTRbF8xyuvEGW3f:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_GCn0D4cV8FM5jiuXV11JHK6f:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_CDEg3FmYIxEQdPuUgR5xJy34:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_TVhUrCEMATyZNLstzi3gHKpq:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_13_3:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
0,976305,C3_COMBINED_INTERVENTION,BOP-0001,6,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""7706410293"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_IvJPVvJ8l9AFzPEzKOsSL3Dr:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_jkZTxCi1f1mRDO3ocYMIFEjv:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_PGCcGKq3CHCeqB6wqy4KE8SV:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_mHjueiToawjTznLUmDkztcGC:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
0,976305,C3_COMBINED_INTERVENTION,BOP-0002,9,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""7706410293"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_IvJPVvJ8l9AFzPEzKOsSL3Dr:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_jkZTxCi1f1mRDO3ocYMIFEjv:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_PGCcGKq3CHCeqB6wqy4KE8SV:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_mHjueiToawjTznLUmDkztcGC:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_14_9:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
0,976306,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""6342039236"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_ybipdTYXVTPV81uFbO0SZGeB:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_PsT22ZYD5PgLoRmFFGj9rV5R:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_1U1zacibx5rLaUvmEtk1StHK:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_GYIRhYGPlq4kryyXUxlTqqt9:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:call_QyavHx7ZfH4JnVoYH48yMPM9:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
0,976306,C3_COMBINED_INTERVENTION,BOP-0001,4,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""6342039236"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_lO6Pbj5i8nfxYuX4b50E2E4F:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_NcGxOvCEOmbJGZWueJ6Zck2W:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_HO0OL31Hh2buQoSjoaBE5yhu:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_VA9BHMWBTqSeEmIRf2R4LtWX:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:call_cnZ2KsCHNPXm1DM6AaJAsvKl:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
1,976301,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_FusTCUR3xxCaUTY1NkXAGF2r:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_kRwybSsiO5vqV0TcvdR3MEe2:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_MJfgpmXLivGBveKdwMppVAti:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_7TqEQp5kVcwxsVTht36UM8xT:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
1,976301,C2_PREWRITE_CONTROL,BOP-0002,3,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_FusTCUR3xxCaUTY1NkXAGF2r:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_kRwybSsiO5vqV0TcvdR3MEe2:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_MJfgpmXLivGBveKdwMppVAti:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_7TqEQp5kVcwxsVTht36UM8xT:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_16_3:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
1,976301,C3_COMBINED_INTERVENTION,BOP-0001,12,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""6342039236"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_OqzwBmi5XsIyPKtlNEW46FVP:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_kWG2eLdxAkpqFhzOtiTgTxHI:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_03AamQWeIx1dceD2vWnwpTLH:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_35kpfObF7egLVtPjbU0ccCAM:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
1,976301,C3_COMBINED_INTERVENTION,BOP-0002,17,exchange_delivered_order_items,"{""item_ids"": [""1151293680"", ""4983901480""], ""new_item_ids"": [""6342039236"", ""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_OqzwBmi5XsIyPKtlNEW46FVP:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_kWG2eLdxAkpqFhzOtiTgTxHI:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_03AamQWeIx1dceD2vWnwpTLH:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_35kpfObF7egLVtPjbU0ccCAM:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_15_15:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
1,976302,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_oMAS0n3z0ZfJVxUi4AAKIX5f:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_yQhTDxqdZQAnMWzWaeLBW0cn:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_YmlZCWpj5CWw3dtVar5kiY2i:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_jhT3qub84EozMtYROoxpnSV5:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
1,976302,C2_PREWRITE_CONTROL,BOP-0002,3,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_oMAS0n3z0ZfJVxUi4AAKIX5f:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_yQhTDxqdZQAnMWzWaeLBW0cn:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_YmlZCWpj5CWw3dtVar5kiY2i:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_jhT3qub84EozMtYROoxpnSV5:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_18_3:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
1,976302,C3_COMBINED_INTERVENTION,BOP-0001,16,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_KSUl8qWCVNJe0Xgj9Z8istpv:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_cDEavzutkfZf0nwwrNevzPLQ:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_m8NgHr2Qfz6KtTGnGCg8zyQJ:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_C2fMEb9Mw0sFEk1MNoGaUlfK:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
1,976302,C3_COMBINED_INTERVENTION,BOP-0002,21,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_KSUl8qWCVNJe0Xgj9Z8istpv:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_cDEavzutkfZf0nwwrNevzPLQ:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_m8NgHr2Qfz6KtTGnGCg8zyQJ:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_C2fMEb9Mw0sFEk1MNoGaUlfK:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_15_19:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
1,976303,C2_PREWRITE_CONTROL,BOP-0001,0,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_V6g8tf5ZpNarwegY3SsGgC7M:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_dHeUspmMBQ6yR5vOl6zDJXgW:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_XWio8JIAk7shNi6XlpjdoeIy:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_eo7oAZpe6OaDsnI6RsoGJhXe:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": null}",EVIDENCE_REQUIRED,B_PAYMENT_PROFILE_NOT_OBSERVED,Read the authenticated user profile before reconsidering the payment method.,held_for_evidence,True,True,True
1,976303,C2_PREWRITE_CONTROL,BOP-0002,3,exchange_delivered_order_items,"{""item_ids"": [""4983901480""], ""new_item_ids"": [""7747408585""], ""order_id"": ""#W2378156"", ""payment_method_id"": ""credit_card_9513926""}","{""authenticated_user_id"": ""yusuf_rossi_9620"", ""authentication_source_event_ids"": [""tool:call_V6g8tf5ZpNarwegY3SsGgC7M:find_user_id_by_name_zip""], ""order"": {""item_ids"": [""4202497723"", ""4602305039"", ""1151293680"", ""4983901480"", ""9408160950""], ""order_id"": ""#W2378156"", ""source_event_ids"": [""tool:call_dHeUspmMBQ6yR5vOl6zDJXgW:get_order_details""], ""status"": ""delivered"", ""user_id"": ""yusuf_rossi_9620""}, ""products"": [{""observed"": true, ""product_id"": ""1656367028"", ""source_event_ids"": [""tool:call_XWio8JIAk7shNi6XlpjdoeIy:get_product_details""]}, {""observed"": false, ""product_id"": ""1762337868"", ""source_event_ids"": []}, {""observed"": true, ""product_id"": ""4896585277"", ""source_event_ids"": [""tool:call_eo7oAZpe6OaDsnI6RsoGJhXe:get_product_details""]}, {""observed"": false, ""product_id"": ""6945232052"", ""source_event_ids"": []}, {""observed"": false, ""product_id"": ""6992792935"", ""source_event_ids"": []}], ""user_profile"": {""payment_method_ids"": [""credit_card_9513926""], ""source_event_ids"": [""tool:factorial_b_read_15_3:get_user_details""], ""user_id"": ""yusuf_rossi_9620""}}",VALID_UNCHANGED,B_FEASIBILITY_VALID_CONFIRMATION_NATIVE_SCOPE,Reconsider the candidate using only visible evidence and Retail policy.,executed_unchanged,True,True,True
