task_id,seed,condition,a_cards,a_write_linked_cards,b_candidates,b_material_decisions,db_transition,exact_transition,c0_db_match,treatment_db_match,c0_exact_mutation,treatment_exact_mutation,treatment_diagnostics,attributionsstaerke,attributionsbegruendung
91,976304,C2_PREWRITE_CONTROL,0,0,2,1,stable_pass,stable_pass,1,1,1,1,[],,
91,976304,C3_COMBINED_INTERVENTION,5,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
91,976305,C1_SEMANTIC_SUPPORT,2,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1631806422"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""3098764622"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4545791457"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""9494281769"", ""new_item_id"": ""7609274509"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3239882"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}]",,
91,976305,C2_PREWRITE_CONTROL,0,0,1,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""9494281769"", ""new_item_id"": ""7609274509"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3239882"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}]",,
91,976305,C3_COMBINED_INTERVENTION,5,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
91,976306,C1_SEMANTIC_SUPPORT,2,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1631806422"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""3098764622"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4545791457"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""9494281769"", ""new_item_id"": ""7609274509"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3239882"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}]",,
91,976306,C2_PREWRITE_CONTROL,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""1631806422"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""3098764622"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""4545791457"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W7553978"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""9494281769"", ""new_item_id"": ""7609274509"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3239882"", ""payment_method_id"": ""credit_card_5902940""}, ""kind"": ""missing_effect""}]",,
91,976306,C3_COMBINED_INTERVENTION,5,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
94,976301,C1_SEMANTIC_SUPPORT,4,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
94,976301,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
94,976301,C3_COMBINED_INTERVENTION,2,1,1,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""wrong_target""}]",,
94,976302,C1_SEMANTIC_SUPPORT,4,1,0,0,stable_pass,stable_pass,1,1,1,1,[],,
94,976302,C2_PREWRITE_CONTROL,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
94,976302,C3_COMBINED_INTERVENTION,3,1,1,0,stable_pass,stable_pass,1,1,1,1,[],,
94,976303,C1_SEMANTIC_SUPPORT,2,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""wrong_target""}]",,
94,976303,C2_PREWRITE_CONTROL,0,0,1,0,saved,saved,0,1,0,1,[],,
94,976303,C3_COMBINED_INTERVENTION,3,1,1,0,saved,saved,0,1,0,1,[],,
94,976304,C1_SEMANTIC_SUPPORT,3,1,0,0,saved,saved,0,1,0,1,[],,
94,976304,C2_PREWRITE_CONTROL,0,0,1,0,saved,saved,0,1,0,1,[],,
94,976304,C3_COMBINED_INTERVENTION,3,1,1,0,saved,saved,0,1,0,1,[],,
94,976305,C1_SEMANTIC_SUPPORT,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""wrong_target""}]",,
94,976305,C2_PREWRITE_CONTROL,0,0,1,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""wrong_target""}]",,
94,976305,C3_COMBINED_INTERVENTION,0,0,1,0,stable_pass,stable_pass,1,1,1,1,[],,
94,976306,C1_SEMANTIC_SUPPORT,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""missing_effect""}]",,
94,976306,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""wrong_target""}]",,
94,976306,C3_COMBINED_INTERVENTION,3,1,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""wrong_target""}]",,
95,976301,C1_SEMANTIC_SUPPORT,0,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""missing_effect""}]",,
95,976301,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
95,976301,C3_COMBINED_INTERVENTION,3,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
95,976302,C1_SEMANTIC_SUPPORT,6,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
95,976302,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
95,976302,C3_COMBINED_INTERVENTION,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
95,976303,C1_SEMANTIC_SUPPORT,0,0,0,0,saved,saved,0,1,0,1,[],,
95,976303,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""missing_effect""}]",,
95,976303,C3_COMBINED_INTERVENTION,3,2,3,1,saved,saved,0,1,0,1,[],,
95,976304,C1_SEMANTIC_SUPPORT,4,2,0,0,saved,saved,0,1,0,1,[],,
95,976304,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""3478699712"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W2905754"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""missing_effect""}]",,
95,976304,C3_COMBINED_INTERVENTION,0,0,2,0,saved,saved,0,1,0,1,[],,
95,976305,C1_SEMANTIC_SUPPORT,3,1,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""2216662955"", ""new_item_id"": ""9844888101"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4073673"", ""payment_method_id"": ""credit_card_3677959""}, ""kind"": ""missing_effect""}]",,
95,976305,C2_PREWRITE_CONTROL,0,0,2,0,saved,saved,0,1,0,1,[],,
95,976305,C3_COMBINED_INTERVENTION,3,2,2,0,saved,saved,0,1,0,1,[],,
95,976306,C1_SEMANTIC_SUPPORT,0,0,0,0,saved,saved,0,1,0,1,[],,
95,976306,C2_PREWRITE_CONTROL,0,0,2,0,saved,saved,0,1,0,1,[],,
95,976306,C3_COMBINED_INTERVENTION,0,0,2,0,saved,saved,0,1,0,1,[],,
97,976301,C1_SEMANTIC_SUPPORT,3,2,0,0,saved,saved,0,1,0,1,[],,
97,976301,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""476 Maple Drive"", ""address2"": ""Suite 432"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W6750959"", ""state"": ""NY"", ""zip"": ""10093""}, ""kind"": ""missing_effect""}]",,
97,976301,C3_COMBINED_INTERVENTION,6,2,2,0,saved,saved,0,1,0,1,[],,
97,976302,C1_SEMANTIC_SUPPORT,5,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976302,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976302,C3_COMBINED_INTERVENTION,3,2,2,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""3254583681"", ""new_item_id"": ""1052700637"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6750959"", ""payment_method_id"": ""paypal_8080730""}, ""expected"": {""item_id"": ""3254583681"", ""new_item_id"": ""9440686670"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6750959"", ""payment_method_id"": ""paypal_8080730""}, ""kind"": ""wrong_parameter""}]",,
97,976303,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976303,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976303,C3_COMBINED_INTERVENTION,1,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""address1"": ""476 Maple Drive"", ""address2"": ""Suite 432"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W6750959"", ""state"": ""NY"", ""zip"": ""10093""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""3254583681"", ""new_item_id"": ""9440686670"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6750959"", ""payment_method_id"": ""paypal_8080730""}, ""kind"": ""missing_effect""}]",,
97,976304,C1_SEMANTIC_SUPPORT,3,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976304,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976304,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976305,C1_SEMANTIC_SUPPORT,5,2,0,0,saved,saved,0,1,0,1,[],,
97,976305,C2_PREWRITE_CONTROL,0,0,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""3254583681"", ""new_item_id"": ""9440686670"", ""operation"": ""modify_pending_order_items"", ""order_id"": ""#W6750959"", ""payment_method_id"": ""paypal_8080730""}, ""kind"": ""missing_effect""}]",,
97,976305,C3_COMBINED_INTERVENTION,3,1,1,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""address1"": ""476 Maple Drive"", ""address2"": ""Suite 432"", ""city"": ""New York"", ""country"": ""USA"", ""operation"": ""modify_pending_order_address"", ""order_id"": ""#W6750959"", ""state"": ""NY"", ""zip"": ""10093""}, ""kind"": ""missing_effect""}]",,
97,976306,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976306,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
97,976306,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
99,976301,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976301,C2_PREWRITE_CONTROL,0,0,3,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": {""operation"": ""cancel_pending_order"", ""order_id"": ""#W8855135"", ""reason"": ""no longer needed""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
99,976301,C3_COMBINED_INTERVENTION,2,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976302,C1_SEMANTIC_SUPPORT,2,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976302,C2_PREWRITE_CONTROL,0,0,2,2,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976302,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
99,976303,C1_SEMANTIC_SUPPORT,3,1,0,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_8105988""}, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""wrong_parameter""}, {""actual"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_8105988""}, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""wrong_parameter""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976303,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
99,976303,C3_COMBINED_INTERVENTION,3,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
99,976304,C1_SEMANTIC_SUPPORT,3,2,0,0,saved,saved,0,1,0,1,[],,
99,976304,C2_PREWRITE_CONTROL,0,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976304,C3_COMBINED_INTERVENTION,1,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976305,C1_SEMANTIC_SUPPORT,5,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
99,976305,C2_PREWRITE_CONTROL,0,0,2,0,broken,broken,1,0,1,0,"[{""actual"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_8105988""}, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""wrong_parameter""}, {""actual"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_8105988""}, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""wrong_parameter""}, {""actual"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_8105988""}, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""wrong_parameter""}]",,
99,976305,C3_COMBINED_INTERVENTION,2,0,0,0,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976306,C1_SEMANTIC_SUPPORT,2,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
99,976306,C2_PREWRITE_CONTROL,0,0,2,0,saved,saved,0,1,0,1,[],,
99,976306,C3_COMBINED_INTERVENTION,1,0,0,0,stable_fail,stable_fail,0,0,0,0,"[{""actual"": null, ""expected"": {""item_id"": ""4068787148"", ""new_item_id"": ""5546244844"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""5996159312"", ""new_item_id"": ""8363011723"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W4689314"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}, {""actual"": null, ""expected"": {""item_id"": ""7758198585"", ""new_item_id"": ""5606522780"", ""operation"": ""exchange_delivered_order_items"", ""order_id"": ""#W3916020"", ""payment_method_id"": ""credit_card_3951670""}, ""kind"": ""missing_effect""}]",,
100,976301,C1_SEMANTIC_SUPPORT,4,2,0,0,saved,saved,0,1,0,1,[],,
100,976301,C2_PREWRITE_CONTROL,0,0,2,0,saved,saved,0,1,0,1,[],,
100,976301,C3_COMBINED_INTERVENTION,5,2,2,0,saved,saved,0,1,0,1,[],,
100,976302,C1_SEMANTIC_SUPPORT,3,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976302,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976302,C3_COMBINED_INTERVENTION,4,3,3,1,broken,broken,1,0,1,0,"[{""actual"": null, ""expected"": {""item_id"": ""5676696062"", ""operation"": ""return_delivered_order_items"", ""order_id"": ""#W8488728"", ""payment_method_id"": ""paypal_3650980""}, ""kind"": ""missing_effect""}, {""actual"": {""operation"": ""modify_pending_order_payment"", ""order_id"": ""#W3295833"", ""payment_method_id"": ""credit_card_3261838""}, ""expected"": null, ""kind"": ""extra_effect""}]",,
100,976303,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976303,C2_PREWRITE_CONTROL,0,0,2,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976303,C3_COMBINED_INTERVENTION,4,2,2,0,stable_pass,stable_pass,1,1,1,1,[],,
100,976304,C1_SEMANTIC_SUPPORT,4,2,0,0,stable_pass,stable_pass,1,1,1,1,[],,
